Type;Date;Set Time;Title;Amount;Currency;Exchange Rate;Category Group Name;Category;Account;Notes;Labels;Status
Expense;2021-12-28 12:37:54;12:37;Ostatni;-30.00;CZK;1.0000000000;Financni sluzby;Ztraty;CZK;Zjisteno v ten moment;;Reconciled
Expense;2021-12-28 11:22:44;11:22;Hornbach;-44.00;CZK;1.0000000000;Nakup;Bydleni, accesories;AirBank - Společný;;Byt - Těsná;Reconciled
Expense;2021-12-28 07:39:28;07:39;Billa;-76.90;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-28 07:39:28;07:39;Billa;-29.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-27 10:57:23;10:57;Anoda Caffe;-148.00;CZK;1.0000000000;Obcerstveni;Kavarna;CZK;[{}];;Reconciled
Expense;2021-12-27 10:57:23;10:57;Anoda Caffe;-12.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK;[{}];;Reconciled
Expense;2021-12-27 10:46:08;10:46;Brno;-15.00;CZK;1.0000000000;Sluzby;Parkovani;AirBank - Společný;;Renault Laguna;Reconciled
Expense;2021-12-27 10:23:13;10:23;Mynar;-1400.00;CZK;1.0000000000;Sluzby;Psychologie, Koucing, Seberozvoj;AirBank - Společný;[{}]placeno Ande na ucet;;Reconciled
Expense;2021-12-27 10:23:13;10:23;Mynar;-100.00;CZK;1.0000000000;Sluzby;Psychologie, Koucing, Seberozvoj;CZK;[{}];;Reconciled
Expense;2021-12-27 08:31:55;08:31;Brno;-30.00;CZK;1.0000000000;Sluzby;Parkovani;AirBank - Společný;;Renault Laguna;Reconciled
Expense;2021-12-24 10:02:54;10:02;Trafika;-50.00;CZK;1.0000000000;Nakup;Darky;KB - Personal - účet;Vanocni los Anda;;Cleared
Expense;2021-12-24 10:01:44;10:01;Trafika;-1700.00;CZK;1.0000000000;Nakup;Darky;AirBank - Společný;Vanocni losy;;Reconciled
Expense;2021-12-24 09:55:18;09:55;Kaufland;-89.90;CZK;1.0000000000;Nakup;Bydleni, accesories;AirBank - Společný;[{}]lopatka a smetacek;;Reconciled
Expense;2021-12-24 09:55:18;09:55;Kaufland;-586.18;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;[{}];;Reconciled
Expense;2021-12-24 09:18:13;09:18;Veterinarni ordinace - Boris Seman;-284.00;CZK;1.0000000000;Nakup;Leky;AirBank - Společný;Prasky na epilepsii;Schampy;Reconciled
Expense;2021-12-23 20:54:11;20:54;Pur Martin;-20000.00;CZK;1.0000000000;Nakup;Nabytek;CZK - Společný;Botnik platba;Byt - Těsná;Reconciled
Expense;2021-12-23 09:12:39;09:12;T-Mobile;-26.62;CZK;1.0000000000;Subscription;Tarif;KB - Personal - účet;;VASKO: Energy Sol. VASKO TechDesign;Cleared
Expense;2021-12-23 09:12:21;09:12;T-Mobile;-646.33;CZK;1.0000000000;Subscription;Internet;KB - Personal - účet;;Byt - Těsná;Cleared
Expense;2021-12-23 08:08:44;08:08;Others;-59.00;CZK;1.0000000000;Financni sluzby;Ztraty;CZK - Společný;;;Reconciled
Income;2021-12-22 16:00:49;16:00;Vaško Andrea;20000.00;CZK;1.0000000000;Others;Vklad;CZK - Společný;Vanocni bonusy;Vklad - Andrea;Reconciled
Income;2021-12-22 10:41:14;10:41;Mikova Zdena;5000.00;CZK;1.0000000000;Others;Dary;AirBank - Spořící;Darek na vanoce;;Reconciled
Expense;2021-12-22 07:08:01;07:08;Billa;-69.90;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-22 07:08:01;07:08;Billa;-23.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-21 19:10:15;19:10;docista.cz;-500.00;CZK;1.0000000000;Bydleni - vydaj;Uklid;CZK;;Byt - Těsná;Reconciled
Expense;2021-12-21 13:07:54;13:07;Crocus;-18.00;CZK;1.0000000000;Prace;Svacina;CZK;;;Reconciled
Expense;2021-12-21 07:31:24;07:31;Billa;-64.90;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-21 07:31:24;07:31;Billa;-20.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;[{}];;Cleared
Income;2021-12-20 13:02:10;13:02;Hornbach;155.00;CZK;1.0000000000;Others;Vratky;AirBank - Společný;;Byt - Těsná;Reconciled
Expense;2021-12-20 11:33:18;11:33;Hornbach;-33.00;CZK;1.0000000000;Nakup;Naradi;CZK;[{}]vrtak do dreva;Byt - Těsná;Reconciled
Expense;2021-12-20 11:33:18;11:33;Hornbach;-7.00;CZK;1.0000000000;Nakup;Bydleni, accesories;CZK;[{}];Byt - Těsná;Reconciled
Income;2021-12-20 09:32:47;09:32;Vaško Andrea;15000.00;CZK;1.0000000000;Others;Vklad;AirBank - Spořící;;Vklad - Andrea;Reconciled
Income;2021-12-20 09:29:14;09:29;Vaško Andrea;5000.00;CZK;1.0000000000;Others;Vklad;AirBank - Společný;;Vklad - Andrea;Reconciled
Expense;2021-12-20 08:02:40;08:02;Billa;-76.90;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-20 08:02:40;08:02;Billa;-23.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-19 17:36:07;17:36;Marketplace;-1000.00;CZK;1.0000000000;Nakup;Bydleni, accesories;AirBank - Spořící;Sebastien postylka;Sebastien Vaško;Reconciled
Transfer;2021-12-19 12:29:50;12:29;Transfer;-1746.84;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;;Reconciled
Transfer;2021-12-19 12:29:50;12:29;Transfer;1746.84;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;;Reconciled
Expense;2021-12-19 11:12:41;11:12;Albert;-294.60;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;;;Reconciled
Transfer;2021-12-19 10:52:11;10:52;Transfer;-399.00;CZK;1.0000000000;(Transfer);(Transfer);KB - Personal - účet;Spatny nakup Republika;;Reconciled
Transfer;2021-12-19 10:52:11;10:52;Transfer;399.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;Spatny nakup Republika;;Reconciled
Income;2021-12-19 10:50:57;10:50;Kaufland;399.00;CZK;1.0000000000;Others;Vratky;CZK;Republika spatny nakup;;Reconciled
Expense;2021-12-19 10:49:37;10:49;Kaufland;-399.00;CZK;1.0000000000;Nakup;Alkohol;AirBank - Společný;[{}];;Reconciled
Expense;2021-12-19 10:49:37;10:49;Kaufland;-121.70;CZK;1.0000000000;Nakup;Drogerie, Hyg. potreby;AirBank - Společný;[{}];;Reconciled
Expense;2021-12-19 10:49:37;10:49;Kaufland;-836.86;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;[{}];;Reconciled
Transfer;2021-12-19 10:48:17;10:48;Transfer;-3000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;;Reconciled
Transfer;2021-12-19 10:48:17;10:48;Transfer;3000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;;Reconciled
Expense;2021-12-18 14:44:23;14:44;Parking JD;-90.00;CZK;1.0000000000;Sluzby;Parkovani;KB - Personal - účet;;Renault Laguna;Cleared
Expense;2021-12-18 13:58:34;13:58;Castelana Trattoria;-962.50;CZK;1.0000000000;Obcerstveni;Restaurace;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-18 13:58:34;13:58;Castelana Trattoria;-137.50;CZK;1.0000000000;Financni sluzby;Tuzer;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-18 09:44:59;09:44;Billa;-483.93;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;;;Reconciled
Income;2021-12-17 14:05:13;14:05;Marketplace;150.00;CZK;1.0000000000;Others;Prodej;CZK;Prodej - 4 rozkladaci zidle;Byt - Těsná;Cleared
Expense;2021-12-17 13:05:16;13:05;Svatoboj;-144.00;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;;;Cleared
Expense;2021-12-16 20:15:48;20:15;Mall;-359.00;CZK;1.0000000000;Nakup;Darky;AirBank - Spořící;Darek - Terezka;;Reconciled
Expense;2021-12-16 20:14:04;20:14;Stinosvet;-957.00;CZK;1.0000000000;Nakup;Darky;AirBank - Spořící;Pohadkove karticky pro Mates, Natalka a Vincek;;Reconciled
Transfer;2021-12-16 11:42:42;11:42;Transfer;-1000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;;Reconciled
Transfer;2021-12-16 11:42:42;11:42;Transfer;1000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;;Reconciled
Expense;2021-12-16 11:22:57;11:22;Hornbach;-943.16;CZK;1.0000000000;Nakup;Bydleni, accesories;AirBank - Společný;Kolecka pod sedacku;Byt - Těsná;Reconciled
Expense;2021-12-16 07:50:54;07:50;Billa;-64.90;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-16 07:50:54;07:50;Billa;-23.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;[{}];;Cleared
Transfer;2021-12-15 17:13:50;17:13;Transfer;-229.00;CZK;1.0000000000;(Transfer);(Transfer);KB - Personal - účet;;;Reconciled
Transfer;2021-12-15 17:13:50;17:13;Transfer;229.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;;Reconciled
Income;2021-12-15 17:12:07;17:12;Kik;229.00;CZK;1.0000000000;Others;Vratky;CZK;Ubrus na stul;Byt - Těsná;Reconciled
Expense;2021-12-15 13:34:58;13:34;Crocus;-26.00;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;;;Cleared
Expense;2021-12-15 11:16:12;11:16;Hornbach;-264.00;CZK;1.0000000000;Nakup;Bydleni, accesories;AirBank - Společný;Kolecka pod sedacku - test;Byt - Těsná;Reconciled
Transfer;2021-12-15 10:05:24;10:05;Others;-1000.00;CZK;1.0000000000;(Transfer);(Transfer);KB - Personal - účet;Zaloha na Renault Laguna service, pojisteni, ruceni;Renault Laguna Vklad - Honza;Reconciled
Transfer;2021-12-15 10:05:24;10:05;Others;1000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;Zaloha na Renault Laguna service, pojisteni, ruceni;Renault Laguna Vklad - Honza;Reconciled
Expense;2021-12-15 07:49:16;07:49;Billa;-79.90;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-15 07:49:16;07:49;Billa;-23.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-15 07:00:52;07:00;Komercni Banka;-4450.27;CZK;1.0000000000;Bankovni operace - vydaje;Hypoteka - umor;KB - Personal - účet;[{}];Byt - Těsná;Cleared
Expense;2021-12-15 07:00:52;07:00;Komercni Banka;-2633.73;CZK;1.0000000000;Bankovni operace - vydaje;Hypoteka - urok;KB - Personal - účet;[{}];Byt - Těsná;Cleared
Expense;2021-12-15 07:00:46;07:00;SVJ Tesna;-60.00;CZK;1.0000000000;Bydleni - vydaj;Elektrina;KB - Personal - účet;[{}];Byt - Těsná;Cleared
Expense;2021-12-15 07:00:46;07:00;SVJ Tesna;-420.00;CZK;1.0000000000;Bydleni - vydaj;Voda;KB - Personal - účet;[{}];Byt - Těsná;Cleared
Expense;2021-12-15 07:00:46;07:00;SVJ Tesna;-1969.00;CZK;1.0000000000;Bydleni - vydaj;Fond oprav;KB - Personal - účet;[{}];Byt - Těsná;Cleared
Income;2021-12-15 07:00:32;07:00;Modra Pyramida;750.00;CZK;1.0000000000;Technical;Stavebko - umor;KB - Stavební spoření - úvěr 1;[{}];;Reconciled
Income;2021-12-15 07:00:32;07:00;Modra Pyramida;670.00;CZK;1.0000000000;Technical;Stavebko - umor;KB - Stavební spoření - úvěr 2;[{}];;Reconciled
Income;2021-12-15 07:00:28;07:00;Komercni Banka;4450.27;CZK;1.0000000000;Technical;Hypoteka - umor;KB - Hypotéka;;;Reconciled
Expense;2021-12-15 07:00:11;07:00;Modra Pyramida;-750.00;CZK;1.0000000000;Bankovni operace - vydaje;Stavebko - umor;KB - Personal - účet;;Byt - Těsná;Cleared
Expense;2021-12-15 07:00:07;07:00;Modra Pyramida;-670.00;CZK;1.0000000000;Bankovni operace - vydaje;Vehicle - umor;KB - Personal - účet;[{}];Renault Laguna;Cleared
Expense;2021-12-15 07:00:07;07:00;Modra Pyramida;-748.50;CZK;1.0000000000;Bankovni operace - vydaje;Vehicle - urok;KB - Personal - účet;[{}];Renault Laguna;Cleared
Expense;2021-12-15 07:00:02;07:00;Eon;-2070.00;CZK;1.0000000000;Bydleni - vydaj;Elektrina;KB - Personal - účet;;Byt - Těsná;Cleared
Transfer;2021-12-14 23:42:40;23:42;Transfer;-1503.18;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;;Reconciled
Transfer;2021-12-14 23:42:40;23:42;Transfer;1503.18;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;;Reconciled
Expense;2021-12-14 19:29:22;19:29;Makro;-1280.47;CZK;1.0000000000;Nakup;Ostatni;AirBank - Společný;[{}];;Reconciled
Expense;2021-12-14 19:29:22;19:29;Makro;-2216.35;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;[{}];;Reconciled
Transfer;2021-12-14 19:15:45;19:15;Transfer;-5000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;;Reconciled
Transfer;2021-12-14 19:15:45;19:15;Transfer;5000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;;Reconciled
Expense;2021-12-14 11:59:41;11:59;Svatoboj;-114.00;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-14 11:59:41;11:59;Svatoboj;-6.00;CZK;1.0000000000;Financni sluzby;Tuzer;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-13 19:11:33;19:11;Hulata Vinoteka;-180.00;CZK;1.0000000000;Nakup;Alkohol;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-13 19:11:33;19:11;Hulata Vinoteka;-30.00;CZK;1.0000000000;Nakup;Potraviny;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-13 11:10:40;11:10;Elektromaterial-svitidla;-950.00;CZK;1.0000000000;Nakup;Elektronika;AirBank - Společný;[{Zaauvka na kuchynskou desku}];Byt - Těsná;Reconciled
Expense;2021-12-13 11:10:40;11:10;Elektromaterial-svitidla;-100.00;CZK;1.0000000000;Sluzby;Shipping cost;AirBank - Společný;[{Zaauvka na kuchynskou desku}];Byt - Těsná;Reconciled
Expense;2021-12-13 10:06:32;10:06;Notino;-992.00;CZK;1.0000000000;Nakup;Drogerie, Hyg. potreby;KB - Personal - účet;[{Darek pro Andu}];;Cleared
Expense;2021-12-13 10:06:32;10:06;Notino;-114.00;CZK;1.0000000000;Sluzby;Shipping cost;KB - Personal - účet;[{Darek pro Andu}];;Cleared
Expense;2021-12-12 18:15:27;18:15;SVJ Tesna;-800.00;CZK;1.0000000000;Bydleni - vydaj;Uklid;CZK;Stodulkova;Byt - Těsná;Reconciled
Expense;2021-12-12 13:30:24;13:30;Decatlon;-328.00;CZK;1.0000000000;Nakup;Sportovni doplnky;AirBank - Společný;Gymnasticky myc, pumpicka;;Reconciled
Expense;2021-12-11 18:36:38;18:36;DM Drogerie;-377.70;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;;;Reconciled
Expense;2021-12-11 18:27:40;18:27;Tesco;-29.90;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;;;Reconciled
Expense;2021-12-11 18:15:31;18:15;Kik;-1297.00;CZK;1.0000000000;Nakup;Bydleni, accesories;AirBank - Společný;Krabicky na potraviny, ubrusy na stul;Byt - Těsná;Reconciled
Expense;2021-12-11 14:02:37;14:02;Alza;-2535.00;CZK;1.0000000000;Nakup;Elektronika;AirBank - Společný;Chuvicky;Sebastien Vaško;Reconciled
Expense;2021-12-11 13:38:58;13:38;Cukrarna Slunicko;-70.00;CZK;1.0000000000;Obcerstveni;Cukrarna;CZK;[{}];;Reconciled
Expense;2021-12-11 13:38:58;13:38;Cukrarna Slunicko;-10.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK;[{}];;Reconciled
Expense;2021-12-11 10:32:09;10:32;Billa;-29.80;CZK;1.0000000000;Nakup;Drogerie, Hyg. potreby;AirBank - Společný;[{}];;Reconciled
Expense;2021-12-11 10:32:09;10:32;Billa;-210.10;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;[{}];;Reconciled
Expense;2021-12-11 07:00:48;07:00;Netflix;-319.00;CZK;1.0000000000;Subscription;Televize;AirBank - Společný;;Byt - Těsná;Reconciled
Expense;2021-12-10 19:48:12;19:48;Billa;-11.90;CZK;1.0000000000;Nakup;Potraviny;KB - Personal - účet;;;Cleared
Expense;2021-12-10 19:44:31;19:44;HairFisher;-450.00;CZK;1.0000000000;Sluzby;Kadernik;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-10 19:44:31;19:44;HairFisher;-50.00;CZK;1.0000000000;Financni sluzby;Tuzer;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-10 07:37:50;07:37;Billa;-19.80;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-10 07:37:50;07:37;Billa;-76.90;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-10 07:00:24;07:00;Microsoft;-2.41;USD;0.0432830460;Subscription;Cloud;KB - Personal - účet;OneDrive subscription;;Reconciled
Expense;2021-12-09 19:54:12;19:54;Hulata Vinoteka;-180.00;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;;;Reconciled
Expense;2021-12-09 19:33:28;19:33;Billa;-532.01;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;;;Reconciled
Expense;2021-12-09 19:08:39;19:08;Teta drogerie;-54.90;CZK;1.0000000000;Nakup;Drogerie, Hyg. potreby;AirBank - Společný;;;Reconciled
Transfer;2021-12-09 16:54:53;16:54;Transfer;-40000.00;CZK;1.0000000000;(Transfer);(Transfer);KB - Personal - účet;;Vklad - Honza;Reconciled
Transfer;2021-12-09 16:54:53;16:54;Transfer;40000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;Vklad - Honza;Reconciled
Transfer;2021-12-09 16:54:41;16:54;Transfer;-5000.00;CZK;1.0000000000;(Transfer);(Transfer);KB - Personal - účet;;Vklad - Honza;Reconciled
Transfer;2021-12-09 16:54:41;16:54;Transfer;5000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;Vklad - Honza;Reconciled
Expense;2021-12-09 11:53:56;11:53;Multisport;-300.00;CZK;1.0000000000;Prace;Multisport;KB - Personal - účet;Zapocitano ve vyplate;;Cleared
Income;2021-12-09 11:53:43;11:53;Konica Minolta;50638.00;CZK;1.0000000000;Prace;Vyplata;KB - Personal - účet;[{}];;Cleared
Income;2021-12-09 11:53:43;11:53;Konica Minolta;300.00;CZK;1.0000000000;Prace;Vyplata;KB - Personal - účet;[{}];;Cleared
Income;2021-12-09 11:53:43;11:53;Konica Minolta;20000.00;CZK;1.0000000000;Prace;Bonusy;KB - Personal - účet;[{}];;Cleared
Income;2021-12-09 11:53:43;11:53;Konica Minolta;750.00;CZK;1.0000000000;Prace;Stravenky;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-09 07:39:04;07:39;Billa;-29.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;[{}];;Cleared
Expense;2021-12-09 07:39:04;07:39;Billa;-76.90;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;[{}];;Cleared
Transfer;2021-12-09 07:00:30;07:00;Transfer;-500.00;CZK;1.0000000000;(Transfer);(Transfer);KB - Personal - účet;;;Reconciled
Transfer;2021-12-09 07:00:30;07:00;Transfer;500.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;;Reconciled
Transfer;2021-12-08 22:01:52;22:01;Transfer;-1208.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;;Reconciled
Transfer;2021-12-08 22:01:52;22:01;Transfer;1208.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;;Reconciled
Expense;2021-12-08 17:51:47;17:51;EuroOil;-2219.80;CZK;1.0000000000;Auto;Diesel;KB - Personal - účet;;Renault Laguna;Cleared
Expense;2021-12-08 17:26:30;17:26;Marouk;-8792.00;CZK;1.0000000000;Nakup;Bydleni, accesories;AirBank - Společný;Zidle 8ks;Byt - Těsná;Reconciled
Transfer;2021-12-08 16:54:11;16:54;Transfer;-10000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;;Reconciled
Transfer;2021-12-08 16:54:11;16:54;Transfer;10000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;;Reconciled
Expense;2021-12-08 11:37:57;11:37;Hornbach;-269.50;CZK;1.0000000000;Nakup;Bydleni, accesories;AirBank - Společný;Hadice susicka, lista Schampa zachod;Byt - Těsná;Reconciled
Expense;2021-12-08 07:28:00;07:28;Billa;-29.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;;;Cleared
Income;2021-12-08 07:00:33;07:00;Marketplace;50.00;CZK;1.0000000000;Others;Prodej;KB - Personal - účet;Prodej bily stul - doplatek 2;Byt - Těsná;Cleared
Expense;2021-12-07 17:56:46;17:56;Lidl;-232.17;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;;;Reconciled
Expense;2021-12-07 17:29:16;17:29;T-Mobile;-400.00;CZK;1.0000000000;Financni sluzby;Pokuta;CZK;Za nevraceni kabelu predchoziho modemu;Byt - Těsná;Reconciled
Income;2021-12-07 16:25:41;16:25;Marketplace;200.00;CZK;1.0000000000;Others;Prodej;CZK;Prodej bily stul - doplatek 1;Byt - Těsná;Reconciled
Expense;2021-12-07 15:05:06;15:05;Martina Fuchsova;-1619.00;CZK;1.0000000000;Nakup;Ostatni;AirBank - Spořící;Set do postylky Sebastien;Sebastien Vaško;Reconciled
Expense;2021-12-07 12:02:50;12:02;docista.cz;-600.00;CZK;1.0000000000;Bydleni - vydaj;Uklid;CZK;Visteni sedacky a koberce;Byt - Těsná;Reconciled
Expense;2021-12-06 21:45:49;21:45;Berge;-344.00;CZK;1.0000000000;Nakup;Elektronika;KB - Personal - účet;[{}];Byt - Těsná;Cleared
Expense;2021-12-06 21:45:49;21:45;Berge;-89.00;CZK;1.0000000000;Sluzby;Shipping cost;KB - Personal - účet;[{}];Byt - Těsná;Cleared
Expense;2021-12-06 18:06:24;18:06;Vonekl kvetinarstvi;-210.00;CZK;1.0000000000;Nakup;Kvetiny;KB - Personal - účet;Mikulas pro Andu;;Cleared
